epoch,loss,AUPR,AUROC
77,0.2013576701283455,0.9771526400667362,0.9780769725607616
78,0.21676161140203476,0.9764657227936056,0.9759470667136833
79,0.26377683877944946,0.9638967210641198,0.9640626822157434
80,0.2820984870195389,0.9604433518109682,0.9647494849735144
81,0.2213951200246811,0.9756653486781801,0.9778640479958195
82,0.25125739723443985,0.9622945973418888,0.9655490547173643
83,0.21450012922286987,0.9767176006825071,0.9781986232271084
84,0.21053695678710938,0.9737982063468962,0.9763882600736207
85,0.19564415514469147,0.9794819654870508,0.9805490971091995
86,0.19650102406740189,0.9803148735300602,0.9814708574181118
87,0.18228556215763092,0.9822254077392818,0.9831256899542659
88,0.18756675720214844,0.982774888094129,0.983296046638732
89,0.2082417830824852,0.9809003790155625,0.9809801402047932
90,0.20678015798330307,0.9755121829034081,0.975944888670193
91,0.21056504547595978,0.9759828360991002,0.9767414055163467
92,0.1957343965768814,0.9785299664232874,0.9793579079338123
93,0.17054154723882675,0.9856861274510891,0.9854490705147161
94,0.1924690455198288,0.9802461824265409,0.9815407607432318
95,0.18415993452072144,0.9855539449666195,0.9855698503933018
96,0.17693546414375305,0.9875249315054331,0.9874296388638207
97,0.17117077112197876,0.984751740832834,0.9856298966594569
98,0.15159481763839722,0.9904470910516048,0.9899269282814613
99,0.16399887204170227,0.9891586492661737,0.9888691401054097
100,0.15528405457735062,0.9918233085279584,0.991253546216904
