,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127
FGFR4,0.45866832,0.45558834,0.4469724,0.5678206,0.45364767,0.49209172,0.4705742,0.44846702,0.5203005,0.40385166,0.4947171,0.46710292,0.54998636,0.5110569,0.42730573,0.44813913,0.61782354,0.6007196,0.5483615,0.5902166,0.56564635,0.41626182,0.5837348,0.5091381,0.50701386,0.44652158,0.564465,0.5056231,0.48715055,0.46106935,0.5262095,0.5593105,0.48535788,0.48228762,0.44602615,0.443936,0.4451296,0.44717225,0.43034092,0.48344794,0.53169435,0.4625475,0.42844802,0.44054848,0.5447081,0.5671154,0.5756607,0.5317216,0.50550544,0.3944174,0.52997744,0.5583068,0.5293379,0.5261476,0.54217476,0.40726244,0.55547017,0.5663871,0.5094832,0.4948367,0.49124986,0.5158506,0.4877607,0.45231622,0.53754306,0.59185517,0.42507666,0.45096532,0.54324496,0.5422914,0.4568078,0.5584437,0.4403543,0.47037587,0.518764,0.5565209,0.4448167,0.44622362,0.41063493,0.54432905,0.45157883,0.5031119,0.4673466,0.43343198,0.5195116,0.44256607,0.44475374,0.46778277,0.5068675,0.44973895,0.45701644,0.47535723,0.460141,0.4893743,0.42436358,0.49795648,0.51661503,0.40955895,0.47852913,0.49193203,0.52435255,0.4403586,0.49119693,0.53324205,0.5860999,0.45503163,0.49289033,0.4371276,0.44390276,0.52514505,0.49683377,0.44170597,0.5410498,0.5331624,0.54142344,0.4541376,0.48123127,0.4924642,0.57461494,0.48227632,0.5327373,0.5430678,0.55578655,0.3509353,0.5215277,0.4267739,0.43339303,0.52405035
ZFP91,0.490091,0.46221384,0.49785554,0.505604,0.51275593,0.48961025,0.5164775,0.4643775,0.5024266,0.4960387,0.52962315,0.5055659,0.52647936,0.47794774,0.5085156,0.43491715,0.5636898,0.5292527,0.5215562,0.5673827,0.53289896,0.45917523,0.53189135,0.4816796,0.53236705,0.46720895,0.51103127,0.5056409,0.48838112,0.50016904,0.50696015,0.5203188,0.4736704,0.45499915,0.4774921,0.44258896,0.4874837,0.48992696,0.52220404,0.5398701,0.5577546,0.4518986,0.4208028,0.48817644,0.5560341,0.52873063,0.5180493,0.50589573,0.49441642,0.42041418,0.5154196,0.50459254,0.5095499,0.4986965,0.4961326,0.50446063,0.5454717,0.5009923,0.510752,0.46936023,0.48618305,0.60202473,0.48002842,0.49288455,0.532882,0.5417476,0.45387167,0.47809723,0.5042223,0.5052852,0.48218817,0.51791376,0.49554735,0.4996886,0.48840505,0.5346991,0.46468216,0.47037327,0.4524961,0.5105823,0.4833182,0.48842475,0.4868572,0.44345924,0.50061005,0.44680393,0.45973408,0.48706582,0.46806633,0.4805662,0.50971484,0.5103456,0.4849596,0.47488886,0.39287865,0.47329065,0.49027246,0.50199944,0.5295406,0.4538442,0.59498316,0.531137,0.46111786,0.5236832,0.55127186,0.48065102,0.5297014,0.429126,0.48134118,0.52635086,0.49464598,0.48238102,0.5249442,0.49602434,0.5211025,0.4978848,0.48448518,0.50160444,0.5202165,0.5019092,0.48154587,0.5106248,0.5175319,0.41156045,0.46683392,0.47156152,0.4880807,0.49562806
ETV6,0.45057055,0.40716898,0.3739258,0.6770942,0.41014653,0.48642403,0.40855002,0.40094712,0.52053887,0.29749846,0.4516473,0.40013433,0.60888,0.5117455,0.33075243,0.40472558,0.7431826,0.7187981,0.6235659,0.621841,0.6917965,0.35849768,0.68495363,0.5393476,0.46248466,0.3706913,0.6816928,0.4847474,0.54757136,0.42855188,0.6192548,0.5617767,0.44732752,0.4462977,0.39196092,0.44047752,0.36175272,0.36950612,0.31685096,0.46128303,0.43695363,0.45232034,0.410114,0.36617598,0.53985757,0.6696929,0.6907685,0.548357,0.49506178,0.3897177,0.58467424,0.6566893,0.5735239,0.55874884,0.64983124,0.27959123,0.5655031,0.67259514,0.43717352,0.5209813,0.46493757,0.44967067,0.5277551,0.3493114,0.60013175,0.74677485,0.3725204,0.46245,0.6426216,0.6639625,0.34620547,0.6774396,0.41843092,0.4282919,0.594115,0.6414685,0.36038542,0.37694052,0.33843857,0.61013,0.37226847,0.532789,0.39554277,0.38978332,0.5941972,0.38184837,0.3664568,0.38197675,0.6106715,0.4998371,0.43742502,0.36774993,0.4106234,0.45424423,0.4390457,0.5293495,0.5158039,0.29294717,0.3645482,0.5515746,0.43920085,0.386334,0.4931437,0.5795196,0.6797746,0.47812787,0.41191784,0.3675527,0.33013564,0.60564125,0.58222383,0.4025502,0.60498434,0.6515447,0.551203,0.3240166,0.4818798,0.47094956,0.65793425,0.51030946,0.6388828,0.57233995,0.68689483,0.19024658,0.6643213,0.36521453,0.31563616,0.5802767
FXR1,0.4835988,0.4372623,0.46059516,0.5736502,0.47599724,0.48724043,0.4839272,0.43511814,0.5076369,0.4111525,0.4908179,0.46269068,0.5601033,0.49587756,0.43089023,0.42079985,0.6266056,0.6037572,0.56389517,0.591059,0.58439827,0.43391204,0.5917984,0.5065449,0.50146765,0.43621445,0.5777759,0.4998571,0.5002942,0.47828946,0.551974,0.527106,0.46608174,0.4586025,0.45124215,0.44387007,0.4386499,0.4425391,0.44378242,0.50823563,0.5046697,0.47464737,0.41445267,0.4386333,0.5409646,0.5773233,0.57796293,0.52076995,0.5021136,0.41553584,0.5425067,0.57198745,0.53057116,0.5229059,0.55444026,0.42489985,0.5367426,0.56503844,0.47904807,0.49216425,0.47388908,0.54492664,0.5103324,0.44133872,0.55496657,0.6107561,0.41734168,0.47182208,0.5448954,0.57252306,0.42873567,0.57568187,0.47829667,0.4766777,0.52360666,0.57887775,0.43715143,0.43847805,0.4053009,0.5557397,0.4488745,0.5202152,0.45675093,0.43189684,0.5259491,0.4279578,0.42147666,0.441232,0.5089009,0.49936828,0.48294002,0.45702302,0.46134976,0.4656783,0.42972705,0.48966146,0.51353276,0.42586786,0.45479336,0.49237907,0.5316539,0.47072297,0.4689452,0.5297773,0.5890549,0.49431863,0.48379487,0.4141186,0.426955,0.5535778,0.528521,0.46572754,0.5535891,0.5630595,0.5401928,0.44557667,0.49256757,0.4996606,0.56837624,0.50507265,0.54037464,0.5264944,0.59070396,0.31877178,0.54367584,0.4404115,0.42494258,0.5179917
MT2,0.41629124,0.43143183,0.44027737,0.6036762,0.41462895,0.5033851,0.46310306,0.451249,0.5313178,0.33835343,0.4705079,0.42911184,0.56250036,0.53573775,0.36733225,0.42043537,0.66856116,0.6521887,0.5712715,0.62147534,0.57983696,0.349011,0.64383525,0.5323797,0.4861196,0.4348643,0.6277337,0.5039711,0.48186895,0.43015283,0.5506627,0.59374535,0.47269723,0.49698937,0.42389092,0.43435806,0.3893004,0.40473473,0.3621068,0.46582696,0.50875896,0.45403358,0.4091822,0.41027367,0.5324604,0.592506,0.6230288,0.5716148,0.5231999,0.38779193,0.5599397,0.5969972,0.55543196,0.5657624,0.5923023,0.31948933,0.5796075,0.6098704,0.4883329,0.49716163,0.46542645,0.4604613,0.5084821,0.42764154,0.550437,0.6186118,0.3965594,0.42847973,0.58250654,0.5789255,0.42613962,0.5915054,0.41933763,0.4580559,0.5466589,0.5858538,0.43484533,0.41541302,0.34896603,0.58351135,0.41373986,0.5210346,0.43069103,0.40367317,0.5430701,0.43712187,0.419342,0.4547789,0.50706327,0.43525615,0.43370014,0.45856136,0.4421118,0.46979347,0.42678285,0.5412083,0.5595228,0.35622686,0.44333878,0.5182516,0.48600638,0.37112528,0.5174209,0.54206353,0.64324206,0.45500788,0.47899002,0.42159793,0.41095057,0.5480718,0.5033623,0.40753347,0.5496026,0.57300514,0.56514686,0.39870968,0.46910977,0.48733905,0.6230078,0.47731218,0.57575417,0.5647294,0.57961845,0.29250002,0.5624436,0.3866231,0.39118066,0.54207385
ARHGEF5,0.48578954,0.45578876,0.49621254,0.52013725,0.50492865,0.49026176,0.5145684,0.460369,0.5033377,0.47708046,0.5254939,0.4948395,0.5332675,0.4831198,0.49143007,0.42963457,0.5709484,0.5442398,0.5284556,0.575821,0.53688014,0.4528946,0.54472226,0.49094895,0.527365,0.46297127,0.52465594,0.50752884,0.48781788,0.49478507,0.51224285,0.529548,0.4761045,0.45756757,0.4772965,0.44301417,0.47522482,0.48578295,0.5067467,0.5352327,0.5506791,0.46675435,0.4174427,0.47884884,0.55313116,0.5342196,0.53072995,0.5162524,0.49917915,0.42459458,0.5224701,0.5210793,0.5129241,0.50567394,0.5058622,0.490138,0.5447246,0.5144304,0.50703436,0.47153735,0.48140702,0.5946244,0.4871135,0.4836758,0.53217626,0.5457797,0.45315745,0.47206753,0.50535744,0.5177242,0.4760948,0.5277616,0.49338374,0.49721077,0.49724832,0.54660153,0.4671972,0.46920756,0.44088966,0.5210489,0.48217252,0.50025475,0.48243263,0.43999887,0.5039619,0.44791147,0.4553762,0.4759159,0.46867192,0.48132417,0.50871044,0.5058446,0.4875668,0.46957943,0.4052419,0.47930038,0.50524104,0.49252072,0.52057433,0.45833257,0.58490336,0.5176162,0.46270376,0.52403575,0.5578286,0.4834781,0.524367,0.4269516,0.4796231,0.527811,0.5014214,0.484202,0.52896476,0.50609416,0.530362,0.49612918,0.4847715,0.50479865,0.5275671,0.49824747,0.49238905,0.51383555,0.5313637,0.39074263,0.4791589,0.46652997,0.4830745,0.49754485
BCAS3,0.48143035,0.45704234,0.49357656,0.5304235,0.49728718,0.49317774,0.5112268,0.46298227,0.5014787,0.47145373,0.520731,0.4903914,0.53310233,0.48564926,0.48395294,0.43575323,0.5795381,0.5503548,0.5359396,0.57889974,0.5459404,0.44250107,0.55130136,0.48915556,0.5218271,0.46608552,0.53490466,0.509625,0.48586923,0.4870914,0.5119243,0.53123134,0.47338942,0.463132,0.47630265,0.44281024,0.46978202,0.47474104,0.49946806,0.52787167,0.54339385,0.46280637,0.42124072,0.4762118,0.5531135,0.53974926,0.53970253,0.51397544,0.4959969,0.42031083,0.5242787,0.5242301,0.51593417,0.5090662,0.51104194,0.47247338,0.5443317,0.5180997,0.5033661,0.47374925,0.48106194,0.58170766,0.48891592,0.48299763,0.53823555,0.5573805,0.44995913,0.46749622,0.5219409,0.5229269,0.47248834,0.5303277,0.48621032,0.4964511,0.49979135,0.5419035,0.46118578,0.46709612,0.43584272,0.5225663,0.47614163,0.49175036,0.47617948,0.437735,0.50559247,0.44649392,0.45224655,0.47867778,0.48083836,0.4726753,0.50420177,0.49850413,0.48215634,0.47367907,0.40519086,0.48412102,0.5048642,0.47669837,0.5119475,0.462825,0.5763278,0.50919956,0.46994773,0.52624136,0.5618747,0.4799514,0.51972806,0.42680773,0.47007117,0.528361,0.49817514,0.47354364,0.5284057,0.51171017,0.52850777,0.48344913,0.4826527,0.49958703,0.5370722,0.496514,0.49993378,0.51949674,0.53051376,0.3913561,0.48836583,0.46332103,0.4742483,0.5059976
GTF2I,0.4032484,0.40488568,0.34976673,0.7036317,0.37351504,0.5063171,0.38801447,0.4072191,0.55628574,0.25039902,0.4442377,0.38131508,0.6064045,0.5646287,0.30262348,0.42619547,0.77691114,0.7596132,0.62286097,0.64938366,0.6866556,0.30167142,0.71180683,0.55043936,0.41112998,0.38103482,0.69927233,0.49055052,0.51661694,0.3736024,0.61471665,0.6294785,0.43876207,0.48420683,0.3719694,0.42957613,0.34804672,0.3563145,0.2570454,0.42794633,0.43893933,0.41778067,0.39871854,0.35283184,0.5434703,0.6831578,0.72206056,0.57860297,0.49123263,0.34971726,0.57785666,0.6789318,0.5769336,0.5935401,0.6519218,0.21157831,0.60570323,0.6966128,0.4593847,0.51709914,0.47669804,0.38423824,0.526334,0.33458462,0.57137966,0.74917716,0.34425616,0.41893774,0.6668514,0.65354365,0.3430252,0.6633317,0.37105635,0.4211013,0.57971656,0.6176735,0.34777343,0.3715087,0.3002304,0.6244647,0.3426256,0.50888103,0.38675538,0.36999148,0.587969,0.39968812,0.3666244,0.4070791,0.60899156,0.40545,0.39034668,0.37771985,0.3966338,0.471909,0.4236508,0.565669,0.5271153,0.24235636,0.35342425,0.5687155,0.41750014,0.31742212,0.5218505,0.5744374,0.69395673,0.42663723,0.40669498,0.38538983,0.32717574,0.58001804,0.552058,0.35386834,0.5863064,0.6562971,0.573744,0.28593075,0.47235408,0.46859354,0.70109415,0.48757958,0.65767455,0.62730974,0.67701465,0.1849843,0.64293337,0.3290796,0.2811273,0.60839814
GM15459,0.5069729,0.43834296,0.54436255,0.48855242,0.5711454,0.48934457,0.55320704,0.4474918,0.50027466,0.53195536,0.55986065,0.51846886,0.5456002,0.4411064,0.53844404,0.3936584,0.57697356,0.5206452,0.5249661,0.58763325,0.54302734,0.47353637,0.53115636,0.47536433,0.53909594,0.45178032,0.50791585,0.5006156,0.49628475,0.5200627,0.5148758,0.51191825,0.46349075,0.42400268,0.5085512,0.42205206,0.47427735,0.5244559,0.57614815,0.6054653,0.57156456,0.4398832,0.37108198,0.50394756,0.58103055,0.533998,0.51999754,0.5050971,0.47996458,0.43553558,0.5159004,0.5054703,0.5099719,0.48239857,0.500376,0.54781115,0.53922486,0.47298315,0.5025375,0.44485334,0.47169155,0.68788177,0.49560907,0.50455683,0.55159354,0.52752125,0.4716946,0.49154,0.49621332,0.5189394,0.4922646,0.50747526,0.53659433,0.51695335,0.4871423,0.5549947,0.47563064,0.46741003,0.45043898,0.52099144,0.49025774,0.48819706,0.4869795,0.42639688,0.5007571,0.42939952,0.4602468,0.46944192,0.46267608,0.511306,0.54997313,0.5167324,0.4934069,0.43311712,0.35419574,0.4523176,0.47812766,0.56652147,0.56783515,0.40328476,0.6676881,0.5888019,0.42930862,0.52728367,0.558386,0.49804583,0.5705298,0.39032656,0.49377173,0.54713815,0.5102236,0.5112682,0.5406106,0.49165213,0.5308246,0.5126488,0.47339645,0.52161235,0.50830954,0.52983576,0.4784789,0.4998912,0.5265019,0.3879046,0.44475293,0.47461578,0.5088529,0.48702878
TENM4,0.49366713,0.44666404,0.5253149,0.5087092,0.5341022,0.48977342,0.5355435,0.45602554,0.49865833,0.4945004,0.5398561,0.5016213,0.5451466,0.46366537,0.50530285,0.40690535,0.5724137,0.53501976,0.52853197,0.5805012,0.54043597,0.46198514,0.5472881,0.48631674,0.52845424,0.4573492,0.5270056,0.5045191,0.49287266,0.5103689,0.5205647,0.5211292,0.46721345,0.43940285,0.4936181,0.43232858,0.4691441,0.499695,0.53781646,0.56844234,0.554051,0.4592531,0.38900796,0.48669404,0.5584093,0.53412294,0.528275,0.5207601,0.49456298,0.43674788,0.52385,0.5213824,0.51676625,0.49973127,0.51008254,0.5106406,0.53893507,0.4949026,0.4989281,0.4586708,0.46899974,0.6373256,0.4974987,0.4974628,0.5433402,0.536654,0.4573211,0.48017406,0.50203854,0.5250727,0.48187947,0.52100587,0.5238439,0.5113906,0.49437848,0.55942345,0.47425878,0.46479073,0.43552768,0.5270538,0.48870814,0.503509,0.48082426,0.43053633,0.5055003,0.43913537,0.45803815,0.46436003,0.46019498,0.50341487,0.53114617,0.51324266,0.49073854,0.44899392,0.38166544,0.4715965,0.49884978,0.5338993,0.53160775,0.43424183,0.61991054,0.54493856,0.45092407,0.5260544,0.5659423,0.5042935,0.54479176,0.40855324,0.48532602,0.5460416,0.5131422,0.50118405,0.52998185,0.5106397,0.5365981,0.5050823,0.4760169,0.5134907,0.52109826,0.5110693,0.4909528,0.5040028,0.5328848,0.38204223,0.46981132,0.4692745,0.49358177,0.48993406
PBXIP1,0.4735907,0.47160167,0.46763596,0.52540815,0.4827341,0.4875907,0.48647887,0.4575786,0.5100697,0.4578018,0.5088891,0.48971006,0.52871907,0.4979017,0.47516114,0.45231754,0.57351863,0.5459961,0.5251785,0.56748444,0.54388887,0.4501527,0.54338324,0.4939996,0.5251459,0.4621172,0.5274272,0.50386447,0.48588178,0.48646465,0.5071517,0.5278195,0.48577932,0.47328097,0.4568981,0.44631538,0.47921053,0.46912763,0.48207876,0.50534964,0.54922605,0.4505791,0.4350601,0.46943069,0.54731554,0.5398678,0.5267296,0.5098755,0.50157076,0.39893582,0.51450205,0.5162919,0.51807606,0.51228744,0.5056969,0.46557814,0.54274577,0.52390385,0.516515,0.48580214,0.49254912,0.55412143,0.47333416,0.4805397,0.52619606,0.5589334,0.4380908,0.47132725,0.5187204,0.51066685,0.47418004,0.5274899,0.4657746,0.48463964,0.49523434,0.53488636,0.45511922,0.46013206,0.44130158,0.5169556,0.474323,0.48992857,0.48395014,0.4515787,0.5044973,0.4516241,0.46198615,0.48616788,0.4858859,0.46291107,0.4781067,0.4990675,0.47152844,0.4939346,0.40999806,0.4805235,0.49488387,0.45804077,0.50345147,0.47590706,0.55671966,0.4874886,0.48052248,0.5204279,0.5580963,0.46884078,0.508353,0.44966716,0.46515453,0.51920176,0.483828,0.46340185,0.5256631,0.5061884,0.5250899,0.4881999,0.48820716,0.49334833,0.54041225,0.4912346,0.49330297,0.5224336,0.52346027,0.40793118,0.48676014,0.45664605,0.46592164,0.50465775
APP,0.4650685,0.45076206,0.46623057,0.56578285,0.46232516,0.49380457,0.48719198,0.45472488,0.51514065,0.4116105,0.5005881,0.46858287,0.55116445,0.50539875,0.43412653,0.4369122,0.61406726,0.5970724,0.54951,0.59334403,0.561312,0.41984782,0.5835054,0.50563645,0.50914377,0.44818354,0.5634876,0.5061262,0.48523113,0.46562967,0.5260894,0.55695915,0.48142892,0.47531444,0.45714018,0.44306096,0.44173604,0.45222035,0.44097683,0.5000321,0.529522,0.47821563,0.42147294,0.44532686,0.54354197,0.5598403,0.5776093,0.53330445,0.50762653,0.40882233,0.5352397,0.5615424,0.5271829,0.5256294,0.5413994,0.4194012,0.55398655,0.5603389,0.5008943,0.48806322,0.48545712,0.53316545,0.49664304,0.45613426,0.5396064,0.58464694,0.4324697,0.4517701,0.535297,0.54735875,0.455236,0.5587785,0.45744634,0.47793326,0.518485,0.5637782,0.4517729,0.44997236,0.41064703,0.5461488,0.4565546,0.5108203,0.4648244,0.43098858,0.51918703,0.44273865,0.4421007,0.46037272,0.49503818,0.4620136,0.4757368,0.4801592,0.467548,0.47718436,0.42633796,0.4998698,0.5264475,0.42595613,0.48413604,0.482514,0.533585,0.45650768,0.4837982,0.5317281,0.58764446,0.469794,0.4973439,0.42710656,0.44934347,0.5294569,0.5069688,0.4575608,0.5444894,0.5376366,0.5434987,0.4595665,0.48132008,0.4979828,0.566597,0.4843861,0.53038204,0.5368705,0.55960256,0.3444443,0.5220998,0.43430656,0.44394302,0.518681
TXNDC11,0.48568717,0.46201843,0.48721474,0.5187674,0.49923104,0.48852548,0.50551695,0.46342304,0.5071137,0.47366044,0.52176785,0.49668938,0.5334694,0.48486468,0.48989505,0.43700868,0.57519233,0.54631734,0.52975607,0.573687,0.5429015,0.45106873,0.54112005,0.48800528,0.52845854,0.46159732,0.52269113,0.50622,0.48931667,0.4924056,0.5096188,0.5280625,0.47644192,0.46022877,0.46958277,0.44418144,0.4760758,0.47903425,0.4989946,0.5271631,0.54652745,0.46096745,0.42499146,0.47756973,0.55469245,0.53477573,0.5338955,0.50794977,0.49760488,0.41780913,0.5214022,0.5141142,0.51541686,0.50550383,0.50691235,0.48345217,0.54665095,0.51873195,0.50883734,0.47781283,0.488519,0.58424896,0.4804079,0.4829202,0.5330878,0.55818176,0.4480221,0.47155008,0.5112451,0.5147179,0.47405016,0.5316988,0.4847753,0.49181253,0.4980263,0.537647,0.45765164,0.46513724,0.44321883,0.5197457,0.47385266,0.49707782,0.4812314,0.44282204,0.5046532,0.44732466,0.45284364,0.4821377,0.47651866,0.4765335,0.4993356,0.49980333,0.47858536,0.47809997,0.40206042,0.48131555,0.4993587,0.4772891,0.51464176,0.4663318,0.5765136,0.51319724,0.46640515,0.5278359,0.55729735,0.47863355,0.51611286,0.42840874,0.47047263,0.52682745,0.49992663,0.4786856,0.53350425,0.506292,0.5246412,0.4847038,0.48408073,0.49964535,0.52740246,0.49889886,0.4939786,0.51429784,0.5269227,0.39414012,0.4832643,0.46355674,0.4747823,0.5020868
HOOK1,0.49094522,0.45581332,0.506554,0.50801146,0.51580274,0.493883,0.52297044,0.4624254,0.50162405,0.4959291,0.5304379,0.50108033,0.52935797,0.47433636,0.5010807,0.42700762,0.5635741,0.53078187,0.5237714,0.5709118,0.533711,0.45747653,0.53698367,0.4855552,0.5277091,0.46969956,0.52136916,0.5067801,0.48788235,0.49951816,0.51087666,0.5225371,0.47210792,0.45315462,0.47878882,0.440756,0.48280558,0.48637134,0.5263982,0.5449986,0.5544632,0.4529772,0.41287673,0.4867015,0.552537,0.5306984,0.523243,0.5134028,0.4957028,0.42842138,0.52223873,0.5110396,0.5105458,0.50038934,0.50281006,0.5008369,0.54645437,0.5012509,0.5036001,0.46814197,0.48046854,0.60344756,0.48585993,0.49629757,0.5362559,0.533126,0.4545746,0.4786005,0.5079494,0.509641,0.48083407,0.52034456,0.501837,0.50462425,0.49099302,0.54178053,0.46897393,0.47007516,0.4466451,0.51360154,0.48617697,0.4943259,0.48756838,0.441089,0.49979946,0.44592223,0.45771328,0.48113313,0.46269313,0.48674002,0.51237375,0.5139663,0.4891062,0.46714553,0.3943787,0.47549787,0.4948905,0.5114295,0.52824795,0.45011434,0.596699,0.53125846,0.46238184,0.522453,0.5541258,0.48818195,0.53523064,0.42803222,0.48104727,0.5311285,0.5006543,0.48267314,0.5266003,0.50087553,0.5252006,0.4976597,0.48260766,0.5054962,0.523466,0.50195336,0.48667946,0.50913066,0.5212543,0.40703315,0.466772,0.4691715,0.49051097,0.49126908
ARNTL,0.42086387,0.4112891,0.3794408,0.6693106,0.39555752,0.49136138,0.4182777,0.4171808,0.5394704,0.2878299,0.45376772,0.40207857,0.5976005,0.5268901,0.32929787,0.42732167,0.73222417,0.7153418,0.603264,0.6227262,0.65922815,0.32473972,0.68463844,0.5422619,0.4447737,0.39640743,0.68360806,0.48773336,0.5265401,0.40228477,0.60900396,0.5964198,0.44799846,0.47608835,0.39110544,0.4328979,0.35784197,0.35797954,0.30977115,0.4603969,0.4440226,0.44748923,0.40189123,0.37512815,0.53803176,0.6555973,0.68649423,0.5699951,0.5125559,0.38521776,0.58424187,0.65152276,0.575029,0.57583964,0.6407625,0.2638842,0.5822068,0.66870797,0.44739005,0.5311345,0.45470327,0.426063,0.5266129,0.36889452,0.5773514,0.7191302,0.3685378,0.43899423,0.63353366,0.6394113,0.35372832,0.66471744,0.414474,0.43035734,0.5767341,0.6296966,0.37048975,0.3854439,0.32890648,0.609004,0.36825478,0.5317999,0.4006416,0.388049,0.59130913,0.39578512,0.37149307,0.40626648,0.56622726,0.46711323,0.4220815,0.39871764,0.41488937,0.46813363,0.4281022,0.5499087,0.5314891,0.29639947,0.37269202,0.56076014,0.43082884,0.35478982,0.51287585,0.56330204,0.67419124,0.46199778,0.4275785,0.38599923,0.3322323,0.58942914,0.55023485,0.38506553,0.5832569,0.6447999,0.55184853,0.32451883,0.47311282,0.48127544,0.66868937,0.49908435,0.62550235,0.5801613,0.6580421,0.21471351,0.63299626,0.3604641,0.31995407,0.57876945
E2F6,0.4148571,0.40506274,0.32097593,0.73035085,0.37164173,0.4905411,0.3493707,0.41115394,0.55102384,0.24047889,0.42603627,0.37245595,0.6192587,0.53612024,0.2862485,0.43126616,0.8055586,0.7817299,0.64532965,0.64411604,0.7427951,0.30732578,0.7265263,0.54557383,0.43225297,0.34551728,0.7126457,0.4774695,0.5557132,0.37526998,0.6355063,0.60926926,0.44517165,0.46601844,0.35943243,0.43877476,0.32519612,0.33774504,0.24091898,0.4164706,0.4242983,0.41065684,0.41565624,0.33734515,0.5457793,0.71369094,0.7460644,0.57030356,0.48240122,0.3462631,0.58785766,0.6927119,0.5871905,0.57619274,0.67572427,0.2061478,0.59946257,0.7245476,0.45026994,0.54009616,0.49274418,0.37002754,0.5228139,0.30647102,0.6024521,0.7998994,0.3465053,0.45168027,0.6980293,0.6859414,0.31815022,0.7099226,0.3570548,0.40783152,0.61464655,0.63795274,0.30860436,0.35643145,0.31476802,0.616963,0.32272038,0.5008848,0.37505955,0.37370038,0.62212884,0.36505997,0.34810108,0.38691255,0.66790444,0.4445602,0.3745714,0.32850266,0.375271,0.48373783,0.4298075,0.5511993,0.49752453,0.21428058,0.33259776,0.5921102,0.39398253,0.32263336,0.5114262,0.60913134,0.7165043,0.4261935,0.37306142,0.36746243,0.28473115,0.6083282,0.58181715,0.34923932,0.6280281,0.6797964,0.55507976,0.25765708,0.4718335,0.44966835,0.7077297,0.49891067,0.68135506,0.62170166,0.70304567,0.15251955,0.70068127,0.32073602,0.25477576,0.6280812
DDIT3,0.427312,0.4182853,0.40339956,0.6436443,0.41235715,0.48750174,0.43917555,0.42179978,0.53779256,0.3122335,0.46084437,0.41049603,0.5806772,0.52876246,0.35520554,0.4302301,0.6956684,0.6853438,0.58585125,0.613174,0.6276048,0.3407721,0.6648985,0.53946936,0.44230682,0.4179224,0.6635237,0.49031729,0.5195985,0.41280335,0.59638715,0.58685166,0.4476668,0.48143047,0.40294847,0.43200406,0.38292864,0.37386966,0.336736,0.47453174,0.4574897,0.45579565,0.40093502,0.39467928,0.54009885,0.62910986,0.6587388,0.5626127,0.51288563,0.39409527,0.5722821,0.63539356,0.5618787,0.57492065,0.6178795,0.29144928,0.5728717,0.64067847,0.45403847,0.5197646,0.4502276,0.4467346,0.52370936,0.38411918,0.56176084,0.68312514,0.37419048,0.43899968,0.60604453,0.6153233,0.3702383,0.638283,0.43305537,0.4483259,0.55464464,0.6163141,0.39393923,0.4035486,0.3395191,0.6011305,0.38821626,0.5318259,0.41090196,0.39570475,0.57217085,0.4150782,0.386395,0.41631767,0.5321753,0.46275777,0.43530855,0.42642692,0.4279441,0.46652508,0.42779058,0.5450056,0.5355292,0.32806846,0.3897536,0.5481228,0.45186266,0.37362358,0.5078606,0.5404546,0.6525432,0.47417152,0.44157484,0.39862412,0.35790852,0.5746759,0.5362414,0.3981937,0.5641883,0.62485045,0.5520754,0.35087374,0.4802706,0.49212667,0.65114033,0.5003401,0.5984589,0.56916,0.6366004,0.24578384,0.5988302,0.3796048,0.3462606,0.5658147
